Subgroup,SubgroupCount,ProteinCluster
Minot_Diet_SRR5088944_NODE_196_length_5823_cov_783.027739,2,Minot_Diet_SRR5088944_NODE_196_length_5823_cov_783.027739=_weight-5.09E+0_
Minot_Diet_SRR5088944_NODE_196_length_5823_cov_783.027739,2,Minot_Diet_SRR5088944_NODE_196_length_5823_cov_783.027739=_weight-7.66E+11=_VP4
Minot_Diet_SRR5088944_NODE_196_length_5823_cov_783.027739,2,0_QRNO01000065_Prevotella_stercorea=_weight-5.45E+14_
Minot_Diet_SRR5088944_NODE_196_length_5823_cov_783.027739,2,Minot_Diet_SRR5088944_NODE_196_length_5823_cov_783.027739=_weight-9.56E+1_
Minot_Diet_SRR5088944_NODE_196_length_5823_cov_783.027739,2,Minot_Diet_SRR5088944_NODE_196_length_5823_cov_783.027739=_weight-9.56E+8=_VP2
0_weird_MG945383,83,Minot_Diet_SRR5088944_NODE_199_length_5746_cov_4409.580039=_weight-3.31E+2=_VP4
0_weird_MG945383,83,Minot_Diet_SRR5088944_NODE_199_length_5746_cov_4409.580039=_weight-3.37E+1_
MH552498,4,Minot_Diet_SRR5088944_NODE_208_length_5395_cov_551.233146=_weight-1.39E+3_
MH552498,4,Minot_Diet_SRR5088944_NODE_208_length_5395_cov_551.233146=_weight-2.06E+3_
MH552498,4,Minot_Diet_SRR5088944_NODE_208_length_5395_cov_551.233146=_weight-4.53E+2_
MH552498,4,Minot_Diet_SRR5088944_NODE_208_length_5395_cov_551.233146=_weight-7.36E+0_
0_weird_MG945383,83,Minot_Diet_SRR5088944_NODE_88_length_16009_cov_7174.610505=_weight-1.96E-1_
Human_gut_27_035,21,Monaco_MBA1011_NODE_112_length_5366_cov_64.648465=_weight-2.05E+1_
Human_gut_27_035,21,Monaco_MBA1011_NODE_112_length_5366_cov_64.648465=_weight-4.00E+0_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,Monaco_MBA1011_NODE_115_length_5316_cov_7.592663=_weight-1.70E+2_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,0_FMGL01000009_Flavonifractor=_weight-2.61E+3_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,Monaco_MBA1011_NODE_115_length_5316_cov_7.592663=_weight-4.83E-1_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,Monaco_MBA1011_NODE_115_length_5316_cov_7.592663=_weight-7.86E+2_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,Monaco_MBA1011_NODE_115_length_5316_cov_7.592663=_weight-8.66E+0_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,Monaco_MBA1011_NODE_115_length_5316_cov_7.592663=_weight-9.29E+1_
Monaco_MBA1011_NODE_115_length_5316_cov_7.592663,2,Monaco_MBA1011_NODE_115_length_5316_cov_7.592663=_weight-9.97E+2=_VP2
Monaco_MBA1011_NODE_94_length_6453_cov_69.403095,1,Human_feces_C_043=_weight-1.22E+8_
Monaco_MBA1011_NODE_94_length_6453_cov_69.403095,1,Monaco_MBA1011_NODE_94_length_6453_cov_69.403095=_weight-1.15E+1_
Monaco_MBA1011_NODE_94_length_6453_cov_69.403095,1,Monaco_MBA1011_NODE_94_length_6453_cov_69.403095=_weight-1.45E-1_
Monaco_MBA1011_NODE_94_length_6453_cov_69.403095,1,0_ADEG01000016_Prevotella_buccalis_ATCC_35310=_weight-9.55E+12_
Monaco_MBA1011_NODE_94_length_6453_cov_69.403095,1,Monaco_MBA1011_NODE_94_length_6453_cov_69.403095=_weight-3.29E+0_
Monaco_MBA1011_NODE_94_length_6453_cov_69.403095,1,Monaco_MBA1011_NODE_94_length_6453_cov_69.403095=_weight-4.36E+3_
Monaco_MBA1011_NODE_94_length_6453_cov_69.403095,1,Monaco_MBA1011_NODE_94_length_6453_cov_69.403095=_weight-5.05E-2_
Monaco_MBA1011_NODE_94_length_6453_cov_69.403095,1,Human_feces_C_043=_weight-3.60E+9_
Monaco_MBA1011_NODE_94_length_6453_cov_69.403095,1,Monaco_MBA1011_NODE_94_length_6453_cov_69.403095=_weight-7.05E+1_
0_QRNO01000065_Prevotella_stercorea,11,Monaco_MBA1011_NODE_95_length_6431_cov_504.071832=_weight-1.01E+1_
0_QRNO01000065_Prevotella_stercorea,11,Monaco_MBA1011_NODE_95_length_6431_cov_504.071832=_weight-1.52E-1_
KT264769,12,Monaco_MBA1029_NODE_12_length_10566_cov_384.699553=_weight-1.27E+0_
0_weird_MG945816,22,Monaco_MBA1029_NODE_21_length_6967_cov_2714.347656=_weight-4.69E+0_
0_SNQI01000009_Gramella_jeungdoensis,26,Monaco_MBA1029_NODE_25_length_5961_cov_7.922452=_weight-2.98E+3_
0_SNQI01000009_Gramella_jeungdoensis,26,Monaco_MBA1029_NODE_25_length_5961_cov_7.922452=_weight-4.71E+1=_VP2
0_SNQI01000009_Gramella_jeungdoensis,26,Monaco_MBA1029_NODE_25_length_5961_cov_7.922452=_weight-6.90E+0_
KT264769,12,Monaco_MBA1029_NODE_38_length_5010_cov_16.888396=_weight-2.39E+1_
KT264769,12,Monaco_MBA1029_NODE_38_length_5010_cov_16.888396=_weight-3.85E+4=_VP3
Monaco_MBA1029_NODE_42_length_4829_cov_70.818391,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1029_NODE_42_length_4829_cov_70.818391,1,Monaco_MBA1029_NODE_42_length_4829_cov_70.818391=_weight-1.12E+2_
Monaco_MBA1029_NODE_42_length_4829_cov_70.818391,1,Monaco_MBA1029_NODE_42_length_4829_cov_70.818391=_weight-1.76E+4_
Monaco_MBA1029_NODE_42_length_4829_cov_70.818391,1,Monaco_MBA1029_NODE_42_length_4829_cov_70.818391=_weight-2.97E+1_
Monaco_MBA1029_NODE_42_length_4829_cov_70.818391,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1029_NODE_42_length_4829_cov_70.818391,1,Monaco_MBA1029_NODE_42_length_4829_cov_70.818391=_weight-3.27E+2_
Monaco_MBA1029_NODE_42_length_4829_cov_70.818391,1,Monaco_MBA1029_NODE_42_length_4829_cov_70.818391=_weight-3.95E+0_
Monaco_MBA1029_NODE_42_length_4829_cov_70.818391,1,Monaco_MBA1029_NODE_42_length_4829_cov_70.818391=_weight-4.53E+3=_VP2
Monaco_MBA1029_NODE_42_length_4829_cov_70.818391,1,Monaco_MBA1029_NODE_42_length_4829_cov_70.818391=_weight-7.96E+2_
KT264833,2,Monaco_MBA1029_NODE_43_length_4819_cov_204.634761=_weight-1.46E+0_
KT264833,2,Monaco_MBA1029_NODE_43_length_4819_cov_204.634761=_weight-3.55E-1_
0_QTLY01000002_Bacteroides_sp._AF29-11,36,Monaco_MBA1055_NODE_95_length_6365_cov_41.055784=_weight-3.13E+0_
0_QTLY01000002_Bacteroides_sp._AF29-11,36,Monaco_MBA1055_NODE_95_length_6365_cov_41.055784=_weight-5.17E+1_
0_QTLY01000002_Bacteroides_sp._AF29-11,36,Monaco_MBA1055_NODE_95_length_6365_cov_41.055784=_weight-5.58E-2_
0_weird_MG945383,83,Monaco_MBA1062_NODE_54_length_10841_cov_389.293343=_weight-1.78E-1_
0_QTJV01000041_Chitinophaga_sp._K20C18050901,69,Monaco_MBA1062_NODE_62_length_9212_cov_141.515562=_weight-4.71E+2_
0_QTJV01000041_Chitinophaga_sp._K20C18050901,69,Monaco_MBA1062_NODE_62_length_9212_cov_141.515562=_weight-8.28E+0_
0_QTJV01000041_Chitinophaga_sp._K20C18050901,69,Monaco_MBA1062_NODE_62_length_9212_cov_141.515562=_weight-9.89E-2_
0_Alex_ape,20,Monaco_MBA1062_NODE_77_length_6346_cov_7.245907=_weight-1.81E+1_
0_Alex_ape,20,Monaco_MBA1062_NODE_77_length_6346_cov_7.245907=_weight-2.79E-1_
0_Alex_ape,20,Monaco_MBA1062_NODE_77_length_6346_cov_7.245907=_weight-3.83E+0_
Kramna_8050_NODE_24_length_5732_cov_3727.166461,5,Monaco_MBA1062_NODE_80_length_5820_cov_20.135126=_weight-5.40E+1_
Kramna_8050_NODE_24_length_5732_cov_3727.166461,5,Monaco_MBA1062_NODE_80_length_5820_cov_20.135126=_weight-6.69E-1_
Kramna_8050_NODE_24_length_5732_cov_3727.166461,5,Monaco_MBA1062_NODE_80_length_5820_cov_20.135126=_weight-6.80E-1_
0_QAKY01000019_Lactobacillus_fermentum,35,Monaco_MBA1062_NODE_84_length_5407_cov_15.373692=_weight-1.85E+0_
0_QTJV01000041_Chitinophaga_sp._K20C18050901,69,Monaco_MBA1062_NODE_87_length_5149_cov_4862.836867=_weight-1.85E+4=_VP2
0_SNQI01000009_Gramella_jeungdoensis,26,Monaco_MBA1098_NODE_350_length_6212_cov_1399.986844=_weight-4.55E-1_
0_weird_MG945383,83,Monaco_MBA1098_NODE_382_length_5969_cov_9.360331=_weight-5.95E+1_
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,Monaco_MBA1098_NODE_446_length_5610_cov_7.070927=_weight-1.72E+8=_VP2
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,Monaco_MBA1098_NODE_446_length_5610_cov_7.070927=_weight-1.75E-1_
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,Monaco_MBA1098_NODE_446_length_5610_cov_7.070927=_weight-1.90E+4_
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,Monaco_MBA1098_NODE_446_length_5610_cov_7.070927=_weight-2.14E+1_
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,Monaco_MBA1098_NODE_446_length_5610_cov_7.070927=_weight-4.08E-1_
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,Monaco_MBA1098_NODE_446_length_5610_cov_7.070927=_weight-4.37E+1_
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,Monaco_MBA1098_NODE_446_length_5610_cov_7.070927=_weight-6.19E-2_
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,Monaco_MBA1098_NODE_446_length_5610_cov_7.070927=_weight-7.71E+8=_VP4
Monaco_MBA1098_NODE_446_length_5610_cov_7.070927,2,Monaco_MBA1098_NODE_446_length_5610_cov_7.070927=_weight-9.01E+3_
Lim_Twin_D1_NODE_344_length_5732_cov_203.511686,3,Monaco_MBA1099_NODE_526_length_5482_cov_100.838401=_weight-1.97E+2_
Lim_Twin_D1_NODE_344_length_5732_cov_203.511686,3,Monaco_MBA1099_NODE_526_length_5482_cov_100.838401=_weight-4.08E+0_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,Monaco_MBA1151_NODE_986_length_5267_cov_17.156178=_weight-1.70E+0_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,Monaco_MBA1151_NODE_986_length_5267_cov_17.156178=_weight-2.16E+1_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,Monaco_MBA1151_NODE_986_length_5267_cov_17.156178=_weight-2.32E+3_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,0_FMGL01000009_Flavonifractor=_weight-2.61E+3_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,Monaco_MBA1151_NODE_986_length_5267_cov_17.156178=_weight-5.07E+0_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,Monaco_MBA1151_NODE_986_length_5267_cov_17.156178=_weight-9.00E-2_
Monaco_MBA1151_NODE_986_length_5267_cov_17.156178,4,0_weird_KX513865=_weight-1.52E+1_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,Monaco_MBA1155_NODE_109_length_5275_cov_13.791571=_weight-2.26E-1_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,0_FMGL01000009_Flavonifractor=_weight-2.61E+3_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,Monaco_MBA1155_NODE_109_length_5275_cov_13.791571=_weight-4.02E+0_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,Monaco_MBA1155_NODE_109_length_5275_cov_13.791571=_weight-4.65E+0_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,0_weird_KX513865=_VP2
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,0_weird_KX513865=_weight-1.52E+1_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
Monaco_MBA1155_NODE_109_length_5275_cov_13.791571,1,Monaco_MBA1155_NODE_109_length_5275_cov_13.791571=_weight-8.05E-1_
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,Monaco_MBA1155_NODE_117_length_5188_cov_7.060588=_weight-1.88E+1=_VP2
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,Monaco_MBA1155_NODE_117_length_5188_cov_7.060588=_weight-2.39E+3=_VP3
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,Monaco_MBA1155_NODE_117_length_5188_cov_7.060588=_weight-2.55E+1_
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,Monaco_MBA1155_NODE_117_length_5188_cov_7.060588=_weight-2.60E+1_
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,Monaco_MBA1155_NODE_117_length_5188_cov_7.060588=_weight-3.11E+0_
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,Monaco_MBA1155_NODE_117_length_5188_cov_7.060588=_weight-3.31E+1_
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,Monaco_MBA1155_NODE_117_length_5188_cov_7.060588=_weight-4.60E+2_
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1155_NODE_117_length_5188_cov_7.060588,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
0_weird_MG945816,22,Monaco_MBA1155_NODE_128_length_5037_cov_378.868125=_weight-1.89E+0_
0_weird_MG945816,22,Monaco_MBA1155_NODE_128_length_5037_cov_378.868125=_weight-2.11E-1_
Monaco_MBA1155_NODE_143_length_4799_cov_11.013069,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1155_NODE_143_length_4799_cov_11.013069,1,Monaco_MBA1155_NODE_143_length_4799_cov_11.013069=_weight-1.08E+2_
Monaco_MBA1155_NODE_143_length_4799_cov_11.013069,1,Monaco_MBA1155_NODE_143_length_4799_cov_11.013069=_weight-1.74E+4_
Monaco_MBA1155_NODE_143_length_4799_cov_11.013069,1,Monaco_MBA1155_NODE_143_length_4799_cov_11.013069=_weight-2.21E+3_
Monaco_MBA1155_NODE_143_length_4799_cov_11.013069,1,Monaco_MBA1155_NODE_143_length_4799_cov_11.013069=_weight-5.20E+1_
Monaco_MBA1155_NODE_143_length_4799_cov_11.013069,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1155_NODE_143_length_4799_cov_11.013069,1,Monaco_MBA1155_NODE_143_length_4799_cov_11.013069=_weight-7.52E+1_
Monaco_MBA1155_NODE_143_length_4799_cov_11.013069,1,Monaco_MBA1155_NODE_143_length_4799_cov_11.013069=_weight-7.86E+2_
Monaco_MBA1155_NODE_143_length_4799_cov_11.013069,1,Monaco_MBA1155_NODE_143_length_4799_cov_11.013069=_weight-8.60E+4=_VP2
KX513866,13,Monaco_MBA1155_NODE_154_length_4614_cov_3025.934196=_weight-1.66E+1_
KX513866,13,Monaco_MBA1155_NODE_154_length_4614_cov_3025.934196=_weight-2.71E+1_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,Monaco_MBA1155_NODE_38_length_9128_cov_55.143723=_weight-1.01E+3_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,0_weird_MG945383=_VP2
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,0_weird_MG945383=_weight-4.29E+2=_VP3_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,Human_feces_E_007=_weight-7.90E+0_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,Monaco_MBA1155_NODE_38_length_9128_cov_55.143723=_weight-2.06E+0_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,Monaco_MBA1155_NODE_38_length_9128_cov_55.143723=_weight-5.72E-1_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,Monaco_MBA1155_NODE_38_length_9128_cov_55.143723=_weight-6.05E+0_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,0_FOXE01000003_Oscillibacter_sp._PC13=_weight-1.08E+3_
Monaco_MBA1155_NODE_38_length_9128_cov_55.143723,1,Monaco_MBA1155_NODE_38_length_9128_cov_55.143723=_weight-9.04E-1_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,0_FOXE01000003_Oscillibacter_sp._PC13=_weight-1.08E+3_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,0_weird_MG945383=_VP2
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,Monaco_MBA1155_NODE_85_length_5898_cov_55.634092=_weight-3.33E+0_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,0_FMGL01000009_Flavonifractor=_weight-2.61E+3_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,0_QAKY01000019_Lactobacillus_fermentum=_weight-3.88E+1_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,0_weird_MG945383=_weight-1.87E+1_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,Monaco_MBA1155_NODE_85_length_5898_cov_55.634092=_weight-8.60E+1_
Monaco_MBA1155_NODE_85_length_5898_cov_55.634092,1,Monaco_MBA1155_NODE_85_length_5898_cov_55.634092=_weight-8.61E-2_
0_QRNO01000065_Prevotella_stercorea,11,Monaco_MBA1155_NODE_86_length_5898_cov_8.112100=_weight-1.52E+0_
0_QRNO01000065_Prevotella_stercorea,11,Monaco_MBA1155_NODE_86_length_5898_cov_8.112100=_weight-2.09E+0_
0_QRNO01000065_Prevotella_stercorea,11,Monaco_MBA1155_NODE_86_length_5898_cov_8.112100=_weight-2.21E+0_
0_QRNO01000065_Prevotella_stercorea,11,Monaco_MBA1155_NODE_86_length_5898_cov_8.112100=_weight-4.04E+0_
0_QRNO01000065_Prevotella_stercorea,11,Ly_CA23_ion_torrent_NODE_118_length_6541_cov_782.867869=_weight-1.43E+2_
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,Monaco_MBA1155_NODE_97_length_5599_cov_38.378247=_weight-1.42E+3=_VP2
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,Monaco_MBA1155_NODE_97_length_5599_cov_38.378247=_weight-2.23E+0_
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,0_FMGL01000009_Flavonifractor=_weight-2.61E+3_
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,Monaco_MBA1155_NODE_97_length_5599_cov_38.378247=_weight-5.92E+3_
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,Monaco_MBA1155_NODE_97_length_5599_cov_38.378247=_weight-6.31E+0_
Monaco_MBA1155_NODE_97_length_5599_cov_38.378247,2,Monaco_MBA1155_NODE_97_length_5599_cov_38.378247=_weight-8.25E-1_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,Monaco_MBA1155_NODE_98_length_5550_cov_495.790537=_weight-1.10E-1_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,Monaco_MBA1155_NODE_98_length_5550_cov_495.790537=_weight-1.51E+0_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,0_weird_KX513865=_weight-1.52E+1_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,KT264762=_weight-7.73E+0_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,Monaco_MBA1155_NODE_98_length_5550_cov_495.790537=_weight-3.25E-1_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,Monaco_MBA1155_NODE_98_length_5550_cov_495.790537=_weight-3.40E+0_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,Monaco_MBA1155_NODE_98_length_5550_cov_495.790537=_weight-6.73E-1_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,Monaco_MBA1155_NODE_98_length_5550_cov_495.790537=_weight-8.30E+7=_VP4
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,Monaco_MBA1155_NODE_98_length_5550_cov_495.790537=_weight-8.41E+1_
Monaco_MBA1155_NODE_98_length_5550_cov_495.790537,5,Monaco_MBA1155_NODE_98_length_5550_cov_495.790537=_weight-9.48E+2_
0_FOXE01000003_Oscillibacter_sp._PC13,2,Ly_CA6_ion_torrent_NODE_170_length_5418_cov_26.532911=_weight-4.93E+0_
0_FOXE01000003_Oscillibacter_sp._PC13,2,Monaco_MBA1218_NODE_102_length_5470_cov_21.863527=_weight-2.07E+0_
0_FOXE01000003_Oscillibacter_sp._PC13,2,Monaco_MBA1218_NODE_102_length_5470_cov_21.863527=_weight-2.13E+1_
0_FOXE01000003_Oscillibacter_sp._PC13,2,0_FMGL01000009_Flavonifractor=_weight-3.50E+4_
0_FOXE01000003_Oscillibacter_sp._PC13,2,Monaco_MBA1218_NODE_102_length_5470_cov_21.863527=_weight-3.71E+2_
0_FOXE01000003_Oscillibacter_sp._PC13,2,Monaco_MBA1218_NODE_102_length_5470_cov_21.863527=_weight-9.39E-2_
0_weird_MH616997,5,Monaco_MBA1218_NODE_105_length_5304_cov_71.750810=_weight-2.60E+0_
0_weird_MH616997,5,Monaco_MBA1218_NODE_105_length_5304_cov_71.750810=_weight-6.40E+0_
0_weird_MH616997,5,Monaco_MBA1218_NODE_105_length_5304_cov_71.750810=_weight-7.64E+3_
Monaco_MBA1218_NODE_129_length_4681_cov_7.143753,1,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
Monaco_MBA1218_NODE_129_length_4681_cov_7.143753,1,KX513866=_VP2
Monaco_MBA1218_NODE_129_length_4681_cov_7.143753,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
Monaco_MBA1218_NODE_129_length_4681_cov_7.143753,1,Monaco_MBA1218_NODE_129_length_4681_cov_7.143753=_weight-2.47E-1_
Monaco_MBA1218_NODE_129_length_4681_cov_7.143753,1,Monaco_MBA1218_NODE_129_length_4681_cov_7.143753=_weight-3.52E+4_
Monaco_MBA1218_NODE_129_length_4681_cov_7.143753,1,Monaco_MBA1218_NODE_129_length_4681_cov_7.143753=_weight-3.59E+1_
Monaco_MBA1218_NODE_129_length_4681_cov_7.143753,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1218_NODE_129_length_4681_cov_7.143753,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
0_QAKY01000019_Lactobacillus_fermentum,35,KT264790=_weight-6.51E+1_
0_QAKY01000019_Lactobacillus_fermentum,35,Monaco_MBA1218_NODE_94_length_5925_cov_26.387734=_weight-2.99E+0_
Monaco_MBA1218_NODE_98_length_5668_cov_16.704792,2,Monaco_MBA1218_NODE_98_length_5668_cov_16.704792=_weight-1.16E+0_
Monaco_MBA1218_NODE_98_length_5668_cov_16.704792,2,KT264784=_weight-1.25E+2_
Monaco_MBA1218_NODE_98_length_5668_cov_16.704792,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
Monaco_MBA1218_NODE_98_length_5668_cov_16.704792,2,0_weird_MG945383=_VP2
Monaco_MBA1218_NODE_98_length_5668_cov_16.704792,2,Minot_Diet_SRR5088940_NODE_816_length_5548_cov_23.033861=_weight-9.37E+1_
Monaco_MBA1218_NODE_98_length_5668_cov_16.704792,2,Monaco_MBA1218_NODE_98_length_5668_cov_16.704792=_weight-5.58E-1_
Monaco_MBA1218_NODE_98_length_5668_cov_16.704792,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
Monaco_MBA1218_NODE_98_length_5668_cov_16.704792,2,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
Monaco_MBA1218_NODE_98_length_5668_cov_16.704792,2,0_weird_MG945383=_weight-1.87E+1_
